index,predicted-year,id
17980,2008,27359
17981,1988,1509
17982,2000,5995
17983,1982,68750
17984,2008,41306
17985,2006,22625
17986,2000,28360
17987,2008,23889
17988,2003,70308
17989,2000,37416
17990,1982,18041
17991,1976,19482
17992,2013,47681
17993,2000,48157
17994,2008,26857
17995,1980,51142
17996,2012,40951
17997,1983,20791
17998,2007,45347
17999,2004,33387
18000,2000,71280
18001,1983,21104
18002,2008,56091
18003,2000,61896
18004,1986,49544
18005,2011,16974
18006,2008,51509
18007,1997,9325
18008,1974,4292
18009,2000,54482
18010,1985,64966
18011,2003,48240
18012,2003,18005
18013,1987,26799
18014,1991,52148
18015,2011,43815
18016,2011,22339
18017,1976,22487
18018,1994,4556
18019,2004,5367
18020,2007,11246
18021,1997,11847
18022,1995,31844
18023,2008,48841
18024,1997,59396
18025,2005,1479
18026,2000,20051
18027,2000,27653
18028,2013,46023
18029,1998,1836
18030,1997,19665
18031,2008,47609
18032,1986,18062
18033,2011,47464
18034,1996,56562
18035,2013,2499
18036,2010,13415
18037,1978,10804
18038,2012,17792
18039,2010,26985
18040,2010,19444
18041,1972,57149
18042,2000,24585
18043,1988,51416
18044,2010,67205
18045,2006,15969
18046,1960,24222
18047,2000,5626
18048,2000,287
18049,2000,41864
18050,2003,246
18051,2007,33771
18052,2000,54675
18053,1987,2673
18054,2009,41728
18055,2003,49886
18056,1976,7227
18057,2000,21991
18058,2000,43797
18059,2011,43660
18060,2012,68113
18061,1991,3042
18062,2000,48432
18063,2013,9579
18064,2000,28928
18065,1997,35793
18066,2013,38320
18067,2003,35739
18068,1998,14136
18069,2005,43627
18070,1986,17231
18071,2000,58701
18072,1996,7911
18073,2000,56873
18074,2010,36618
18075,1995,48940
18076,1996,55658
18077,2000,59096
18078,2004,37303
18079,2000,42755
18080,2002,39619
18081,2000,48384
18082,2008,61108
18083,2000,17097
18084,1973,42296
18085,1986,71729
18086,2009,46457
18087,2000,7106
18088,1992,7164
18089,2008,60480
18090,2005,4524
18091,2008,39010
18092,1986,63152
18093,2013,3747
18094,2008,42043
18095,2003,33336
18096,2013,45008
18097,2007,65108
18098,2000,47473
18099,1982,64876
18100,2000,25936
18101,1972,33927
18102,1997,67929
18103,2008,52121
18104,2012,44600
18105,2009,45284
18106,1986,27430
18107,1991,52034
18108,2007,50690
18109,2008,61293
18110,1998,40384
18111,2000,34767
18112,2000,50881
18113,1998,67286
18114,2000,14676
18115,1996,3473
18116,1999,64296
18117,2002,34708
18118,2013,69196
18119,1984,30330
18120,1996,50737
18121,2012,24972
18122,1984,26345
18123,1998,66757
18124,2000,48167
18125,1997,46161
18126,2008,42847
18127,2013,15469
18128,1991,13893
18129,1960,66790
18130,2008,34034
18131,1997,72742
18132,2000,47589
18133,1995,67592
18134,1990,68814
18135,2013,58882
18136,1974,35916
18137,1986,23625
18138,2003,68264
18139,2013,57137
18140,2007,64782
18141,2009,71491
18142,1996,8811
18143,1995,12778
18144,1972,73737
18145,1996,35374
18146,1997,39213
18147,2007,57922
18148,2000,20091
18149,2003,18796
18150,2008,41514
18151,1998,32834
18152,1990,31424
18153,2008,49615
18154,2000,43816
18155,2000,73051
18156,2004,51260
18157,1990,28809
18158,1997,64306
18159,1997,66959
18160,1997,27954
18161,2007,37467
18162,1991,13325
18163,2008,34189
18164,2003,35232
18165,1990,26914
18166,1997,3259
18167,2007,20806
18168,1986,6902
18169,2013,18038
18170,1999,53506
18171,1984,9691
18172,2003,7207
18173,2000,60856
18174,2000,67543
18175,1995,57611
18176,2000,13582
18177,2008,74175
18178,2000,9871
18179,2000,30754
18180,2011,11572
18181,1997,6255
18182,2004,56120
18183,1984,5154
18184,1990,52109
18185,2008,21307
18186,2000,58647
18187,1991,12690
18188,1991,47332
18189,1974,9720
18190,2005,49057
18191,2008,778
18192,2010,14505
18193,1985,5298
18194,1995,36968
18195,2013,66061
18196,1987,5535
18197,1976,2492
18198,2000,69260
18199,2000,6489
18200,1997,2434
18201,2010,27460
18202,1979,24166
18203,2000,63970
18204,1976,55665
18205,2000,56410
18206,1991,15998
18207,2006,55604
18208,1974,31553
18209,1997,72375
18210,2006,46938
18211,2003,18706
18212,1986,53204
18213,2012,8190
18214,2008,15372
18215,1994,43860
18216,2011,42165
18217,2011,61859
18218,2008,62605
18219,2000,6110
18220,1997,19551
18221,1997,31976
18222,2003,558
18223,1994,8748
18224,2008,15531
18225,2008,37012
18226,2012,42373
18227,2003,35150
18228,2005,52081
18229,1982,71185
18230,1990,47779
18231,2003,42680
18232,1984,63151
18233,2000,57131
18234,1997,8427
18235,2010,10847
18236,2003,2310
18237,2008,35042
18238,2012,46062
18239,1984,73681
18240,2010,15193
18241,2008,49937
18242,2009,11798
18243,2008,56841
18244,2008,43901
18245,2000,34711
18246,1998,55184
18247,2000,9951
18248,2000,38967
18249,2008,40350
18250,2000,51723
18251,1987,32022
18252,2012,25575
18253,1991,62748
18254,1983,9995
18255,2006,11513
18256,1997,46906
18257,1986,27466
18258,2007,61839
18259,1996,27279
18260,2008,55302
18261,2005,19215
18262,2000,14258
18263,1965,72691
18264,1980,52536
18265,2000,26537
18266,2010,60974
18267,2009,56417
18268,2000,14521
18269,1994,54549
18270,1997,17717
18271,1991,31890
18272,2003,42960
18273,1974,32766
18274,1995,39172
18275,2008,36264
18276,2004,47373
18277,1995,37043
18278,2004,19489
18279,2008,64616
18280,2008,13141
18281,2008,27000
18282,2013,16300
18283,2004,6183
18284,1987,23469
18285,1997,69698
18286,2000,17776
18287,2008,69491
18288,2012,9848
18289,2011,40075
18290,1996,45896
18291,1991,55979
18292,1997,11393
18293,1988,57426
18294,2005,34944
18295,1997,16420
18296,2003,56766
18297,2012,20515
18298,2000,49938
18299,2003,9192
18300,2009,23161
18301,2008,9187
18302,2010,19349
18303,1974,54838
18304,1987,56777
18305,2000,3164
18306,2007,38664
18307,2000,39936
18308,1996,5983
18309,2000,869
18310,2008,18048
18311,2010,4224
18312,2008,5431
18313,1984,36743
18314,1997,28731
18315,1982,30190
18316,2007,32325
18317,2003,35812
18318,1975,27153
18319,1974,69404
18320,1993,33459
18321,2000,61708
18322,2008,52613
18323,2000,32949
18324,2000,19859
18325,1998,8245
18326,2008,72844
18327,2013,31892
18328,1982,70264
18329,1991,22256
18330,1974,25207
18331,1976,49630
18332,1960,65848
18333,2004,9012
18334,1996,26341
18335,2008,6120
18336,2008,19479
18337,1997,30632
18338,1960,47501
18339,2008,42543
18340,2012,56727
18341,2011,6770
18342,1998,96
18343,1995,29036
18344,1997,5707
18345,1997,24254
18346,1997,41446
18347,2007,35883
18348,2000,50375
18349,1972,21876
18350,1991,65583
18351,1997,74133
18352,1997,65217
18353,2008,59244
18354,2003,64955
18355,1974,51537
18356,1974,680
18357,1995,53661
18358,2007,27773
18359,2008,42904
18360,2000,45447
18361,1988,59868
18362,1987,5985
18363,2012,49880
18364,2007,56769
18365,2000,12769
18366,1982,67598
18367,1991,20095
18368,1997,10144
18369,1997,49614
18370,1980,61351
18371,2008,1273
18372,2003,56746
18373,1980,45134
18374,2006,16388
18375,2012,51814
18376,2000,56430
18377,2003,52190
18378,2004,2565
18379,1982,73839
18380,2013,37365
18381,1988,53333
18382,2000,51197
18383,1991,18185
18384,1997,30806
18385,2013,2468
18386,1996,49424
18387,2003,24793
18388,1974,6233
18389,2003,71196
18390,2000,55688
18391,1997,56977
18392,2008,26745
18393,2012,23369
18394,2004,57332
18395,2006,33863
18396,1987,52045
18397,1976,28701
18398,2008,7750
18399,2010,34742
18400,2003,16103
18401,2006,47980
18402,2000,53059
18403,1972,2428
18404,2000,27001
18405,2008,856
18406,2000,11822
18407,2003,7439
18408,2009,28782
18409,2011,11317
18410,2003,58423
18411,1997,64725
18412,2000,57824
18413,2003,2790
18414,1997,40836
18415,2005,39748
18416,2004,25440
18417,1987,58291
18418,1997,58529
18419,2008,8501
18420,1994,5087
18421,1987,68461
18422,2000,20792
18423,1987,8224
18424,1995,47139
18425,1986,32832
18426,2005,47087
18427,2002,52365
18428,2000,43178
18429,1979,27704
18430,1994,35839
18431,1992,14770
18432,2008,66372
18433,1980,66844
18434,2007,61000
18435,2008,52846
18436,2004,35781
18437,1997,2936
18438,1984,47410
18439,1997,51402
18440,2010,38453
18441,2000,59276
18442,1991,53835
18443,2007,55056
18444,1974,17888
18445,2008,4952
18446,2008,31505
18447,1990,27410
18448,1995,22119
18449,1995,2546
18450,1976,17061
18451,1997,22325
18452,1982,68835
18453,1991,19808
18454,1998,46481
18455,1997,18248
18456,1983,30795
18457,2003,50942
18458,2000,33678
18459,1997,73541
18460,2008,47542
18461,2000,53105
18462,2000,73649
18463,1974,17131
18464,2000,68965
18465,2013,65295
18466,2008,12163
18467,2004,24937
18468,1991,46771
18469,2008,48434
18470,1974,49958
18471,2009,23082
18472,2000,29638
18473,2007,60276
18474,2012,7977
18475,2009,29935
18476,1991,70538
18477,1987,8092
18478,1995,15051
18479,2006,8254
18480,1991,34702
18481,2013,12632
18482,2008,5764
18483,2006,57371
18484,1972,42915
18485,2008,34406
18486,1997,19798
18487,1987,29419
18488,2000,60113
18489,2000,17342
18490,2006,44270
18491,2000,46700
18492,2008,27122
18493,1994,29177
18494,2006,17376
18495,1987,70272
18496,2000,47801
18497,2003,10818
18498,2003,144
18499,2008,16860
18500,1974,457
18501,1992,6370
18502,2007,63490
18503,1997,21696
18504,2008,61452
18505,1984,69501
18506,1997,63432
18507,2010,45169
18508,1986,35918
18509,1974,43664
18510,2011,36546
18511,2007,50762
18512,1997,27019
18513,1982,2826
18514,2013,63257
18515,2005,24671
18516,1991,56830
18517,1996,39655
18518,1997,38232
18519,2000,19233
18520,2012,35143
18521,2012,21919
18522,2000,64943
18523,1991,16532
18524,1997,57244
18525,1991,22741
18526,2012,36735
18527,1991,32126
18528,1990,63821
18529,2011,63870
18530,1995,56194
18531,1974,11868
18532,1984,31443
18533,1987,58100
18534,2008,70601
18535,1999,48463
18536,1994,62669
18537,1988,46952
18538,1987,10255
18539,2005,990
18540,1982,61098
18541,1997,24193
18542,1982,30221
18543,2009,5856
18544,1998,6338
18545,1976,5519
18546,2000,2057
18547,2011,38104
18548,1997,26845
18549,2012,19357
18550,1976,12142
18551,2000,19684
18552,1994,65177
18553,2008,57811
18554,2013,55414
18555,2000,2955
18556,2006,69388
18557,2013,25150
18558,2000,7138
18559,2003,59231
18560,1974,46211
18561,1995,70963
18562,2003,22842
18563,2000,4390
18564,2005,72087
18565,2013,65586
18566,2002,43520
18567,1986,9353
18568,1997,56499
18569,2008,60028
18570,2005,58038
18571,2007,58844
18572,2008,59150
18573,2012,13130
18574,2008,569
18575,1960,65235
18576,2004,66408
18577,1976,44485
18578,1986,27271
18579,2008,20221
18580,2003,28179
18581,1987,13954
18582,2009,64346
18583,2008,50318
18584,2000,57732
18585,2000,15170
18586,2010,64721
18587,2000,70169
18588,1984,30513
18589,1992,42297
18590,2000,37772
18591,2013,59798
18592,1985,48767
18593,2000,10112
18594,2008,39467
18595,2008,29266
18596,1984,32428
18597,1976,49362
18598,1997,70325
18599,2008,45818
18600,1996,29657
18601,2009,70410
18602,1997,24080
18603,1990,4126
18604,1991,1754
18605,2008,72818
18606,1997,47717
18607,2008,19332
18608,2000,50317
18609,1993,24613
18610,2000,3926
18611,1987,33237
18612,2007,59046
18613,2009,14488
18614,2004,9142
18615,2003,52755
18616,2013,36061
18617,2000,35286
18618,2010,52162
18619,2008,3290
18620,2005,50901
18621,2003,29838
18622,2004,15252
18623,1995,19471
18624,2000,18391
18625,1995,40818
18626,2000,18084
18627,2003,3921
18628,1972,53517
18629,2008,3069
18630,2013,59733
18631,2000,7024
18632,2003,50013
18633,2007,30952
18634,2009,53856
18635,2003,8643
18636,1980,62507
18637,2008,70611
18638,1997,2731
18639,1974,72817
18640,2003,48031
18641,2008,72933
18642,2008,36226
18643,2008,55028
18644,2005,7378
18645,2007,17310
18646,1979,60650
18647,2011,8550
18648,2005,60059
18649,2006,63135
18650,2003,13113
18651,2000,3697
18652,1991,20624
18653,2011,13777
18654,1982,20750
18655,2000,55825
18656,2000,65490
18657,2008,56178
18658,2013,45114
18659,1983,43441
18660,2003,72750
18661,2009,40172
18662,1974,17820
18663,1991,71061
18664,1991,68506
18665,2008,33216
18666,1996,23341
18667,2008,31682
18668,1990,35861
18669,1995,21595
18670,2002,57138
18671,1997,25877
18672,2000,63330
18673,2002,68042
18674,2008,40103
18675,2008,21767
18676,1960,294
18677,2006,62645
18678,1983,6296
18679,2005,37266
18680,1990,24307
18681,2000,41453
18682,1974,65764
18683,2010,25262
18684,2008,20150
18685,2013,29995
18686,2008,38523
18687,2003,30367
18688,2003,26487
18689,1979,32416
18690,2011,9778
18691,2007,53113
18692,2008,20254
18693,2003,14885
18694,2013,49507
18695,2000,34491
18696,1974,1354
18697,2000,47108
18698,1974,68772
18699,2009,34049
18700,2007,71208
18701,1972,32539
18702,2012,49408
18703,1983,47973
18704,2009,44244
18705,1991,39983
18706,2000,24602
18707,2003,48916
18708,2000,10297
18709,1997,40242
18710,1991,14931
18711,2009,38577
18712,2012,59125
18713,2000,65564
18714,2000,61332
18715,1991,59370
18716,2010,687
18717,1990,55381
18718,2008,41952
18719,2012,36393
18720,2008,10165
18721,2008,51538
18722,1974,54133
18723,1997,2264
18724,1997,31977
18725,2000,32740
18726,2008,24870
18727,2011,13359
18728,1997,54400
18729,2013,7982
18730,2004,14464
18731,1997,38165
18732,1984,27211
18733,2005,39225
18734,1984,17701
18735,1997,66808
18736,2000,23656
18737,2011,26022
18738,1984,28887
18739,2013,11500
18740,1982,47276
18741,2000,36800
18742,2008,73862
18743,2000,55096
18744,2004,10212
18745,2003,16151
18746,2000,59603
18747,2008,50826
18748,2000,384
18749,2000,54660
18750,2008,24679
18751,1982,72062
18752,1960,65331
18753,1992,9656
18754,1997,68905
18755,2000,19140
18756,2000,5850
18757,1995,68517
18758,1997,29449
18759,2000,42946
18760,2008,51918
18761,2000,56
18762,1991,37516
18763,2005,16399
18764,2008,58380
18765,2003,24099
18766,2000,46607
18767,2003,1674
18768,2013,72711
18769,2000,47442
18770,2003,42640
18771,2000,13738
18772,2009,48438
18773,2008,57849
18774,1996,20293
18775,2000,73065
18776,2003,9884
18777,1997,37332
18778,2003,46984
18779,1974,24685
18780,2013,52271
18781,1991,18262
18782,2005,64423
18783,1997,29574
18784,2000,35838
18785,2007,9343
18786,2000,7251
18787,2000,20286
18788,2012,40838
18789,2004,64136
18790,1995,39820
18791,2000,26775
18792,2012,4595
18793,1997,58102
18794,2008,31675
18795,2000,46051
18796,2011,45519
18797,2008,35386
18798,1974,66206
18799,2000,68099
18800,2000,40146
18801,1987,45009
18802,2008,36266
18803,2000,3465
18804,1997,49289
18805,1986,13309
18806,2008,42701
18807,2011,56997
18808,2009,67300
18809,2000,22783
18810,2000,5789
18811,1991,70755
18812,2008,9728
18813,1997,41547
18814,1982,22288
18815,2000,30799
18816,1982,73779
18817,2013,48715
18818,1984,9318
18819,1979,63539
18820,1995,45957
18821,2000,70430
18822,2000,20827
18823,2010,59356
18824,2006,64328
18825,1984,30442
18826,2008,37658
18827,1982,66148
18828,1994,1106
18829,1996,67056
18830,1960,4642
18831,2008,65033
18832,1990,33268
18833,2006,23624
18834,2000,16108
18835,1984,765
18836,2008,4403
18837,2012,55001
18838,2004,6194
18839,2007,40083
18840,2013,64000
18841,2012,14471
18842,2008,15217
18843,1997,20675
18844,2008,31474
18845,1974,48830
18846,2005,2642
18847,2007,65175
18848,2003,23767
18849,1994,38598
18850,2007,66774
18851,1997,7530
18852,1991,18325
18853,1991,21661
18854,2000,69599
18855,2009,16534
18856,2012,16637
18857,2005,19251
18858,2012,56334
18859,2000,29893
18860,2003,65985
18861,2008,65711
18862,2008,36297
18863,1983,2698
18864,2010,39536
18865,2007,24305
18866,2013,8031
18867,1995,29697
18868,2003,47608
18869,1995,27713
18870,2008,71232
18871,2008,28892
18872,2003,35077
18873,1997,44614
18874,1974,14970
18875,1972,1399
18876,2000,25359
18877,1986,46724
18878,2013,62961
18879,2008,66472
18880,1986,40677
18881,2003,23652
18882,2000,10157
18883,1974,22700
18884,2003,70378
18885,2000,67171
18886,2010,6929
18887,2012,56650
18888,2009,26976
18889,2002,47800
18890,2011,20138
18891,2007,35851
18892,1974,21859
18893,2000,52577
18894,1997,24559
18895,2006,10312
18896,1988,40559
18897,2013,1654
18898,2007,60437
18899,1998,21935
18900,1996,4786
18901,2012,55719
18902,2008,62615
18903,2004,35316
18904,2006,63368
18905,1990,17800
18906,1972,11860
18907,2000,64358
18908,1995,14621
18909,2005,4287
18910,2012,71614
18911,2003,58798
18912,2000,70542
18913,1960,62160
18914,2000,28133
18915,2007,60791
18916,2008,30112
18917,1995,13212
18918,2008,65328
18919,1997,51517
18920,2008,26458
18921,2005,72738
18922,2011,1371
18923,2010,56441
18924,2008,57918
18925,2003,17239
18926,1985,28753
18927,2012,46039
18928,1984,24780
18929,2008,30572
18930,2000,61120
18931,2013,28186
18932,1983,23507
18933,1997,49423
18934,2002,61365
18935,1991,18094
18936,2013,64608
18937,2008,5048
18938,2008,21777
18939,2008,60615
18940,2012,7095
18941,1997,69311
18942,2000,72684
18943,1974,34768
18944,2010,43829
18945,1990,58037
18946,2007,69462
18947,1994,34355
18948,2000,25984
18949,2000,6178
18950,1990,11554
18951,2013,58874
18952,1991,19188
18953,1983,27569
18954,2003,57356
18955,1998,52512
18956,1991,22312
18957,2006,16416
18958,1997,72620
18959,2010,5259
18960,2003,55783
18961,2012,6355
18962,1997,38451
18963,2008,23488
18964,2000,19629
18965,2010,71493
18966,1987,72456
18967,2011,66481
18968,1986,33780
18969,1996,6731
18970,2011,32000
18971,2003,19546
18972,1997,61350
18973,2003,28664
18974,2000,71863
18975,2013,66419
18976,1974,51583
18977,1994,1337
18978,1996,56266
18979,1974,35981
18980,2000,34983
18981,2000,37010
18982,2005,55145
18983,2000,66605
18984,2011,41835
18985,2008,40581
18986,2012,69518
18987,2003,60140
18988,1997,6932
18989,1997,33208
18990,1997,16250
18991,1985,28794
18992,2000,67771
18993,1997,55101
18994,1995,15353
18995,2003,65765
18996,2007,67189
18997,2003,19589
18998,2005,68768
18999,1974,58395
19000,2003,4816
19001,2013,17222
19002,2008,38620
19003,1979,29136
19004,1983,45667
19005,1983,38192
19006,2011,36974
19007,1997,44035
19008,2008,8280
19009,2006,63179
19010,2008,51560
19011,2004,48067
19012,2003,37819
19013,2006,63233
19014,2003,57861
19015,2010,9624
19016,2003,9924
19017,2007,28617
19018,1997,71999
19019,1990,66068
19020,2008,38902
19021,1997,13824
19022,1998,63625
19023,2008,57698
19024,2000,62853
19025,2012,19498
19026,1976,65537
19027,1993,34897
19028,2009,73712
19029,2003,6154
19030,2000,47154
19031,1995,8825
19032,1997,29112
19033,2000,23333
19034,2006,16405
19035,1980,24141
19036,2000,35538
19037,2005,16635
19038,2000,7173
19039,2008,5219
19040,2000,16142
19041,1960,43940
19042,2012,61797
19043,2008,70624
19044,2006,59779
19045,1984,42575
19046,1997,69293
19047,2005,44888
19048,1996,25690
19049,1974,63167
19050,2000,25910
19051,2000,5204
19052,1990,44505
19053,2008,61229
19054,2008,69982
19055,2008,26470
19056,1987,55612
19057,2007,63021
19058,2013,64881
19059,2000,18158
19060,2013,22278
19061,2006,25555
19062,1995,43310
19063,2003,35567
19064,2008,21972
19065,1994,7044
19066,1997,70400
19067,1974,72593
19068,2012,20813
19069,2006,69957
19070,2000,66892
19071,1984,50347
19072,1991,56719
19073,2013,70195
19074,1977,51590
19075,2008,39224
19076,1996,60573
19077,1997,61950
19078,1997,40404
19079,1985,55994
19080,2013,50207
19081,1987,28384
19082,2000,73474
19083,2008,1876
19084,2011,29799
19085,2000,51684
19086,2013,39281
19087,2000,49829
19088,2006,12302
19089,1998,11541
19090,1996,59563
19091,1996,50232
19092,2000,43296
19093,1972,44666
