,0
14444,functional
14445,functional
14446,non functional
14447,functional
14448,functional
14449,functional
14450,functional
14451,functional
14452,functional
14453,non functional
14454,functional
14455,non functional
14456,functional
14457,functional
14458,functional
14459,non functional
14460,non functional
14461,non functional
14462,non functional
14463,functional
14464,non functional
14465,non functional
14466,functional
14467,functional
14468,functional
14469,functional
14470,functional
14471,functional
14472,non functional
14473,non functional
14474,functional
14475,functional
14476,functional
14477,non functional
14478,non functional
14479,non functional
14480,functional
14481,functional
14482,functional
14483,functional
14484,non functional
14485,functional
14486,functional
14487,functional
14488,non functional
14489,functional
14490,functional
14491,functional
14492,non functional
14493,functional
14494,functional
14495,functional
14496,functional
14497,functional
14498,non functional
14499,functional
14500,functional
14501,non functional
14502,functional
14503,non functional
14504,non functional
14505,non functional
14506,functional
14507,functional
14508,non functional
14509,functional
14510,non functional
14511,functional
14512,functional
14513,non functional
14514,functional
14515,functional
14516,non functional
14517,functional
14518,non functional
14519,functional
14520,functional
14521,functional
14522,functional
14523,functional
14524,functional
14525,functional
14526,functional
14527,non functional
14528,non functional
14529,functional
14530,functional
14531,functional
14532,functional
14533,functional
14534,functional
14535,functional
14536,functional
14537,functional
14538,functional
14539,functional
14540,functional
14541,functional
14542,non functional
14543,functional
14544,functional
14545,non functional
14546,non functional
14547,non functional
14548,functional
14549,functional
14550,non functional
14551,functional
14552,functional
14553,non functional
14554,non functional
14555,non functional
14556,functional
14557,non functional
14558,functional
14559,non functional
14560,functional
14561,functional
14562,functional
14563,functional
14564,functional
14565,functional
14566,functional
14567,functional
14568,functional
14569,non functional
14570,functional
14571,functional
14572,non functional
14573,functional
14574,functional
14575,non functional
14576,non functional
14577,functional
14578,functional
14579,non functional
14580,functional
14581,functional
14582,functional
14583,non functional
14584,functional
14585,non functional
14586,non functional
14587,non functional
14588,functional
14589,functional
14590,non functional
14591,non functional
14592,functional
14593,non functional
14594,functional
14595,functional
14596,non functional
14597,functional
14598,non functional
14599,non functional
14600,non functional
14601,functional
14602,non functional
14603,functional
14604,non functional
14605,non functional
14606,non functional
14607,functional
14608,non functional
14609,non functional
14610,functional
14611,non functional
14612,non functional
14613,non functional
14614,functional
14615,functional
14616,functional needs repair
14617,functional
14618,functional
14619,non functional
14620,non functional
14621,non functional
14622,functional
14623,non functional
14624,functional
14625,functional
14626,functional
14627,functional
14628,functional
14629,functional
14630,functional
14631,functional
14632,non functional
14633,non functional
14634,functional
14635,functional
14636,functional
14637,functional
14638,non functional
14639,non functional
14640,functional
14641,functional
14642,functional
14643,functional
14644,functional needs repair
14645,functional
14646,functional
14647,functional
14648,functional
14649,functional
14650,non functional
14651,functional
14652,functional
14653,functional
14654,functional
14655,functional
14656,functional
14657,functional
14658,functional
14659,functional
14660,functional
14661,functional
14662,functional
14663,non functional
14664,non functional
14665,functional
14666,functional
14667,functional
14668,functional
14669,functional
14670,functional
14671,functional
14672,functional
14673,functional
14674,functional
14675,functional
14676,functional
14677,non functional
14678,functional
14679,functional
14680,functional
14681,functional
14682,non functional
14683,non functional
14684,functional
14685,functional
14686,functional
14687,functional
14688,non functional
